,Unnamed: 0imdb_id,budget,imdb_idimdb_id,revenue,Unnamed: 0imdbID,Actors,Country,Director,Genre,IMDB Rating,IMDB Votes,Language,Production,Rated,Released,Runtime,Title,Year,imdb_idimdbID
1347,1347,2500000,tt1512235,324138,1347.0,"James Frecheville, Bryce Lindemann, Paul Smits, Jacki Weaver",Australia,David Mich?d,"Crime, Drama",7.3,"48,536",English,Sony Pictures Classics,R,3-Jun-10,113 min,Animal Kingdom,2010.0,tt1313092
1348,1348,7000000,tt1294688,7644937,1348.0,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Colin Ford",USA,Cameron Crowe,"Comedy, Drama, Family",7.1,"119,329",English,20th Century Fox,PG,23-Dec-11,124 min,We Bought a Zoo,2011.0,tt1389137
1349,1349,20000000,tt0815236,49779728,1349.0,"Carlos Alazraqui, Lombardo Boyar, Jeffrey Garcia, Johnny A. Sanchez",Australia,"George Miller, Gary Eck(co-director), David Peers(co-director)","Animation, Comedy, Family",5.9,"35,125",English,Warner Bros. Pictures,PG,18-Nov-11,100 min,Happy Feet Two,2011.0,tt1402488
1350,1350,2500000,tt1270835,52604,1350.0,"Daniel Craig, Naomi Watts, Rachel Weisz, Elias Koteas","USA, Canada",Jim Sheridan,"Drama, Mystery, Thriller",6.0,"55,123",English,Universal Pictures,PG-13,30-Sep-11,84 min,Dream House,2011.0,tt1462041
1351,1351,5000000,tt1313092,1000000,1351.0,"Jason Lee, David Cross, Jenny Slate, Justin Long",USA,Mike Mitchell,"Animation, Adventure, Comedy",4.4,"25,084",English,20th Century Fox,G,16-Dec-11,87 min,Alvin and the Chipmunks: Chipwrecked,2011.0,tt1615918
1352,1352,50000000,tt1389137,120081841,1352.0,"Jodie Whittaker, John Boyega, Alex Esmail, Leeon Jones","UK, France",Joe Cornish,"Action, Comedy, Sci-Fi",6.6,"87,781",English,Screen Gems,R,13-May-11,88 min,Attack the Block,2011.0,tt1478964
1353,1353,130000000,tt1402488,150406466,1353.0,"Michael Harring, Mark Duplass, Mike Birbiglia, Emily Blunt",USA,Lynn Shelton,"Comedy, Drama",6.7,"23,359",English,IFC Films,R,29-Jun-12,90 min,Your Sister's Sister,2011.0,tt1742336
1354,1354,50000000,tt1462041,38502340,1354.0,"Kristen Wiig, Terry Crews, Maya Rudolph, Tom Yi",USA,Paul Feig,"Comedy, Romance",6.8,"233,041",English,Universal Studios,R,13-May-11,125 min,Bridesmaids,2011.0,tt1478338
1355,1355,75000000,tt1615918,342695435,1355.0,"James Marsden, Russell Brand, Kaley Cuoco, Hank Azaria",USA,Tim Hill,"Animation, Adventure, Comedy",5.5,"26,141","English, Ukrainian",Universal Pictures,PG,1-Apr-11,95 min,Hop,2011.0,tt1411704
1356,1356,14350531,tt1478964,3964682,1356.0,"Rhys Ifans, Vanessa Redgrave, Sebastian Armesto, Rafe Spall","UK, Germany, USA",Roland Emmerich,"Drama, Thriller",6.9,"36,136","English, French, Italian, Greek,  Ancient (to 1453)",Sony Pictures,PG-13,28-Oct-11,130 min,Anonymous,2011.0,tt1521197
1357,1357,125000,tt1742336,3200000,1357.0,"Matthew McConaughey, Emile Hirsch, Juno Temple, Thomas Haden Church",USA,William Friedkin,"Crime, Drama, Thriller",6.7,"63,462",English,Independent Pictures,R,29-Jun-12,102 min,Killer Joe,2011.0,tt1726669
1358,1358,32500000,tt1478338,288383523,1358.0,"Lauren German, Michael Biehn, Milo Ventimiglia, Courtney B. Vance","Germany, USA, Canada, France",Xavier Gens,"Drama, Horror, Sci-Fi",5.8,"31,996",English,Anchor Bay Entertainment,R,20-Apr-12,112 min,The Divide,2011.0,tt1535616
1359,1359,63000000,tt1411704,183953723,1359.0,"Meryl Streep, Jim Broadbent, Susan Brown, Alice da Cunha","UK, France",Phyllida Lloyd,"Biography, Drama",6.4,"89,345",English,The Weinstein Co.,PG-13,13-Jan-12,105 min,The Iron Lady,2011.0,tt1007029
1360,1360,30000000,tt1521197,15395087,1360.0,"Selena Gomez, Katie Cassidy, Leighton Meester, Cory Monteith","Hungary, USA",Thomas Bezucha,"Adventure, Comedy, Family",5.8,"35,757",English,20th Century Fox,PG,1-Jul-11,109 min,Monte Carlo,2011.0,tt1067774
1361,1361,10000000,tt1726669,3665069,1361.0,"Michael Shannon, Winona Ryder, Chris Evans, Ray Liotta",USA,Ariel Vromen,"Action, Biography, Crime",6.9,"60,211",English,Millennium Entertainment,R,2-May-13,106 min,The Iceman,2012.0,tt1491044
1362,1362,3000000,tt1535616,22000,1362.0,"Matt Damon, Benjamin Sheeler, Terry Kinney, Carla Bianco","USA, United Arab Emirates",Gus Van Sant,Drama,6.6,"32,316",English,Focus Features,R,4-Jan-13,106 min,Promised Land,2012.0,tt2091473
1363,1363,13000000,tt1007029,114956699,1363.0,"Paul Rudd, Leslie Mann, Maude Apatow, Iris Apatow",USA,Judd Apatow,"Comedy, Romance",6.2,"110,243",English,Universal Studios,R,21-Dec-12,134 min,This Is 40,2012.0,tt1758830
1364,1364,20000000,tt1067774,17425000,1364.0,"Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins",UK,Dustin Hoffman,"Comedy, Drama",6.8,"16,807","English, Italian, Polish, French",The Weinstein Co.,PG-13,1-Mar-13,94 min,Quartet,2012.0,tt1441951
1365,1365,20000000,tt1491044,1969193,1365.0,"Katherine Heigl, Jason O'Mara, Daniel Sunjata, John Leguizamo",USA,Julie Anne Robinson,"Action, Comedy, Crime",5.3,"36,329",English,Lionsgate Films,PG-13,27-Jan-12,91 min,One for the Money,2012.0,tt1598828
1366,1366,15000000,tt2091473,8138788,1366.0,"Chris Hemsworth, Josh Peck, Josh Hutcherson, Adrianne Palicki",USA,Dan Bradley,"Action, Sci-Fi, Thriller",5.4,"65,651","English, Korean",Film District,PG-13,21-Nov-12,93 min,Red Dawn,2012.0,tt1234719
1367,1367,35000000,tt1758830,88058786,1367.0,"Zac Efron, Taylor Schilling, Blythe Danner, Riley Thomas Stewart",USA,Scott Hicks,"Drama, Romance",6.5,"85,784",English,Warner Bros. Pictures,PG-13,20-Apr-12,101 min,The Lucky One,2012.0,tt1327194
1368,1368,11000000,tt1441951,59520298,1368.0,"Barbra Streisand, Seth Rogen, Julene Renee, Zabryna Guevara",USA,Anne Fletcher,"Comedy, Drama",5.8,"32,155",English,Paramount Pictures,PG-13,19-Dec-12,95 min,The Guilt Trip,2012.0,tt1694020
1369,1369,40000000,tt1598828,36893721,1369.0,"Melvil Poupaud, Suzanne Cl??ment, Nathalie Baye, Monia Chokri","Canada, France",Xavier Dolan,"Drama, Romance",7.6,"13,334","French, English",Breaking Glass Pictures,NOT RATED,28-Jun-13,168 min,Laurence Anyways,2012.0,tt1650048
1370,1370,65000000,tt1234719,44806783,1370.0,"Halle Berry, Abigail Breslin, Morris Chestnut, Michael Eklund",USA,Brad Anderson,"Crime, Thriller",6.7,"95,893",English,Sony Pictures,R,15-Mar-13,94 min,The Call,2013.0,tt1911644
1371,1371,25000000,tt1327194,99357138,1371.0,"Will Ferrell, Steve Carell, Paul Rudd, David Koechner",USA,Adam McKay,Comedy,6.3,"142,474",English,Paramount Pictures,PG-13,18-Dec-13,119 min,Anchorman 2: The Legend Continues,2013.0,tt1229340
1372,1372,40000000,tt1694020,41863726,1372.0,"Tina Fey, Ann Harada, Ben Levin, Dan Levy",USA,Paul Weitz,"Comedy, Drama, Romance",5.7,"30,092",English,Focus Features,PG-13,22-Mar-13,107 min,Admission,2013.0,tt1814621
1373,1373,9500000,tt1650048,12250,1373.0,"Judi Dench, Steve Coogan, Sophie Kennedy Clark, Mare Winningham","UK, USA, France",Stephen Frears,"Biography, Drama",7.6,"82,803",English,The Weinstein Company,PG-13,27-Nov-13,98 min,Philomena,2013.0,tt2431286
1374,1374,13000000,tt1911644,68572378,1374.0,"Logan Lerman, Alexandra Daddario, Douglas Smith, Leven Rambin",USA,Thor Freudenthal,"Adventure, Family, Fantasy",5.9,"94,152",English,20th Century Fox,PG,7-Aug-13,106 min,Percy Jackson: Sea of Monsters,2013.0,tt1854564
1375,1375,50000000,tt1229340,173649015,1375.0,"Miles Teller, Skylar Astin, Justin Chon, Sarah Wright",USA,"Jon Lucas, Scott Moore",Comedy,5.9,"64,944","English, Spanish",Relativity Media,R,1-Mar-13,93 min,21 & Over,2013.0,tt1711425
1376,1376,13000000,tt1814621,18000000,1376.0,"Geoffrey Rush, Jim Sturgess, Sylvia Hoeks, Donald Sutherland",Italy,Giuseppe Tornatore,"Crime, Drama, Mystery",7.8,"81,385",English,IFC Films,R,1-Jan-14,131 min,The Best Offer,2013.0,tt1924396
1377,1377,12000000,tt2431286,100129872,1377.0,"Justin Timberlake, Ben Affleck, Gemma Arterton, Anthony Mackie",USA,Brad Furman,"Crime, Thriller",5.6,"55,674","English, Spanish",20th Century Fox,R,4-Oct-13,88 min,Runner Runner,2013.0,tt2364841
1378,1378,90000000,tt1854564,174578751,1378.0,"Matthew McConaughey, Reese Witherspoon, Tye Sheridan, Jacob Lofland",USA,Jeff Nichols,Drama,7.4,"146,379",English,Lionsgate/Roadside Attractions,PG-13,10-May-13,130 min,Mud,2012.0,tt1935179
1379,1379,13000000,tt1711425,48065672,1379.0,"Vince Vaughn, Chris Pratt, Cobie Smulders, Andrzej Blumenfeld",USA,Ken Scott,"Comedy, Drama",6.4,"65,175",English,Walt Disney Pictures,PG-13,22-Nov-13,105 min,Delivery Man,2013.0,tt2387559
1380,1380,13500000,tt1924396,19255873,1380.0,"Daniel Radcliffe, Zoe Kazan, Megan Park, Adam Driver","Ireland, Canada",Michael Dowse,"Comedy, Romance",6.8,"57,755",English,CBS Films,PG-13,15-Aug-14,98 min,What If,2013.0,tt1486834
1381,1381,30000000,tt2364841,62616646,1381.0,"Chlo? Grace Moretz, James Caan, Mary Steenburgen, Darren Criss",Japan,Isao Takahata,"Animation, Drama, Fantasy",8.1,"23,720","Japanese, English",GKIDS,PG,23-Nov-13,137 min,The Tale of the Princess Kaguya,2013.0,tt2576852
1382,1382,10000000,tt1935179,21587700,1382.0,"Johnny Knoxville, Jackson Nicoll, Gregorio, Georgina Cates",USA,Jeff Tremaine,Comedy,6.5,"81,721",English,Paramount Pictures,R,25-Oct-13,92 min,Bad Grandpa,2013.0,tt3063516
1383,1383,26000000,tt2387559,51164106,1383.0,"Javier Guti??rrez, Ra??l Ar??valo, Mar??a Varod, Perico Cervantes",Spain,Alberto Rodr??guez,"Crime, Thriller",7.3,"21,198",Spanish,AXN,TV-MA,26-Sep-14,105 min,Marshland,2014.0,tt3253930
1384,1384,11000000,tt1486834,7847000,1384.0,"Allison Miller, Zach Gilford, Sam Anderson, Roger Payano",USA,"Matt Bettinelli-Olpin, Tyler Gillett","Horror, Mystery, Thriller",4.1,"14,754","English, Spanish, Latin",20th Century Fox,R,17-Jan-14,89 min,Devil's Due,2014.0,tt2752758
1385,1385,49300000,tt2576852,24186232,1385.0,"Idris Elba, Taraji P. Henson, Leslie Bibb, Kate del Castillo",USA,Sam Miller,"Crime, Thriller",5.6,"14,320",English,Sony/Screen Gems,PG-13,12-Sep-14,84 min,No Good Deed,2014.0,tt2011159
1386,1386,15000000,tt3063516,151831537,1386.0,"Sean Astin, Zach Callison, Christopher Gorham, Justin Kirk",USA,Jay Oliva,"Animation, Action, Adventure",7.3,"22,510",English,Warner Home Video,PG-13,4-Feb-14,79 min,Justice League: War,2014.0,tt3060952
1387,1387,4000000,tt3253930,5169755,1387.0,"Kristen Bell, Jason Dohring, Enrico Colantoni, Chris Lowell","USA, UK, France, Germany",Rob Thomas,"Crime, Drama, Mystery",6.8,"44,084",English,Warner Bros.,PG-13,13-Mar-14,107 min,Veronica Mars,2014.0,tt2771372
1388,1388,7000000,tt2752758,36433975,1388.0,"Aaron Eckhart, Yvonne Strahovski, Miranda Otto, Bill Nighy","USA, Australia",Stuart Beattie,"Action, Fantasy, Horror",5.1,"70,890",English,Lionsgate Films,PG-13,24-Jan-14,92 min,"I, Frankenstein",2014.0,tt1418377
1389,1389,13200000,tt2011159,53830415,1389.0,"Mads Mikkelsen, Eva Green, Jeffrey Dean Morgan, Eric Cantona","Denmark, UK, South Africa, Sweden, Belgium",Kristian Levring,"Drama, Western",6.7,"29,284","English, Danish, Spanish",IFC Films,R,27-Feb-15,92 min,The Salvation,2014.0,tt2720680
1390,1390,3500000,tt3060952,5155325,1390.0,"Perdita Weeks, Ben Feldman, Edwin Hodge, Fran?ois Civil",USA,John Erick Dowdle,"Horror, Mystery, Thriller",6.2,"57,465","English, French, Latin",Universal Pictures,R,29-Aug-14,93 min,"As Above, So Below",2014.0,tt2870612
1391,1391,6000000,tt2771372,3485127,1391.0,"Morgan Freeman, Olga Kurylenko, James Purefoy, Jenna Saras","South Africa, USA",Stephen S. Campanelli,"Action, Crime, Thriller",5.5,"10,670",English,,NOT RATED,16-Oct-15,96 min,Momentum,2015.0,tt3181776
1392,1392,65000000,tt1418377,71154592,1392.0,"Steve Martin, Diane Keaton, John Goodman, Ed Helms",USA,Jessie Nelson,"Comedy, Fantasy, Romance",5.7,"13,687",English,Groundswell,PG-13,13-Nov-15,107 min,Love the Coopers,2015.0,tt2279339
1393,1393,10500000,tt2720680,42070000,1393.0,"Prabhas, Rana Daggubati, Anushka Shetty, Tamannaah Bhatia",India,S.S. Rajamouli,"Action, Adventure, Drama",8.2,"82,094","Telugu, Tamil",Arka Media Works,,9-Jul-15,159 min,Baahubali: The Beginning,2015.0,tt2631186
1394,1394,5000000,tt2870612,40100000,1394.0,"Masako Nozawa, Ry? Horikawa, Hiromi Tsuru, Masaharu Sat?",Japan,Tadayoshi Yamamuro,"Animation, Action, Adventure",7.4,"15,168",Japanese,FUNimation Films,NOT RATED,4-Aug-15,93 min,Dragon Ball Z: Resurrection 'F',2015.0,tt3819668
1395,1395,20000000,tt3181776,133332,1395.0,"Zac Efron, Wes Bentley, Emily Ratajkowski, Jonny Weston","UK, France, USA",Max Joseph,"Drama, Music, Romance",6.2,"27,972",English,Working Title Films,R,28-Aug-15,96 min,We Are Your Friends,2015.0,tt3787590
1396,1396,17000000,tt2279339,42426912,1396.0,"Hailee Steinfeld, Haley Lu Richardson, Blake Jenner, Kyra Sedgwick","USA, China",Kelly Fremon Craig,"Comedy, Drama",7.4,"61,452",English,STX Entertainment,R,18-Nov-16,104 min,The Edge of Seventeen,2016.0,tt1878870
1397,1397,40000000,tt2631186,100000000,1397.0,"Benjamin Walker, Teresa Palmer, Maggie Grace, Alexandra Daddario",USA,Ross Katz,"Drama, Romance",6.6,"23,219",English,Lionsgate Films,PG-13,5-Feb-16,111 min,The Choice,2016.0,tt3797868
1398,1398,5000000,tt3819668,61768190,1398.0,"Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan",Germany,Simon Verhoeven,"Horror, Thriller",5.4,"15,904",English,Entertainment Studios Motion Pictures,R,22-Sep-17,92 min,Friend Request,2016.0,tt3352390
1399,1399,6000000,tt3787590,11122090,1399.0,"Steve Carell, Sheryl Lee, Todd Weeks, Paul Schackman",USA,Woody Allen,"Comedy, Drama, Romance",6.6,"51,663","English, Hebrew",Perdido Productions,PG-13,5-Aug-16,96 min,Caf?? Society,2016.0,tt4513674
1400,1400,9000000,tt1878870,18803648,1400.0,"Rachel Weisz, Tom Wilkinson, Timothy Spall, Andrew Scott","UK, USA",Mick Jackson,"Biography, Drama",6.6,"11,037","English, German, Hebrew",Participant Media,PG-13,21-Oct-16,109 min,Denial,2016.0,tt4645330
1401,1401,10000000,tt3797868,18730891,1401.0,"Vladimir Mashkov, Egor Morozov, Agne Grudyte, Sergey Shakurov","Russia, Cambodia",Nikolay Lebedev,"Action, Adventure, Drama",7.0,"2,700","English, French, Russian, Russian",,,21-Apr-16,138 min,Flight Crew,2016.0,tt5653294
1402,1402,9900000,tt3352390,2400000,1402.0,"Tom Hanks, Alexander Black, Sarita Choudhury, Sidse Babett Knudsen","UK, France, Germany, Mexico, USA",Tom Tykwer,"Comedy, Drama, Romance",6.1,"29,550","English, Arabic",Roadside Attractions,R,28-Apr-16,98 min,A Hologram for the King,2016.0,tt2980210
1403,1403,30000000,tt4513674,43763247,1403.0,"Tom Costello, Jo Hartley, Keith Allen, Dickon Tolson","UK, Germany, USA",Dexter Fletcher,"Biography, Comedy, Drama",7.4,"61,004","English, German, Norwegian",20th Century Fox,PG-13,26-Feb-16,106 min,Eddie the Eagle,2016.0,tt1083452
1404,1404,10000000,tt4645330,4073489,1404.0,"Luke Treadaway, Bob the Cat, Ruta Gedmintas, Joanne Froggatt",UK,Roger Spottiswoode,"Biography, Comedy, Drama",7.4,"17,342",English,Iris Productions,UNRATED,18-Nov-16,103 min,A Street Cat Named Bob,2016.0,tt3606888
1405,1405,10000000,tt5653294,27305571,1405.0,"David Oyelowo, Rosamund Pike, Tom Felton, Jack Davenport","Czech Republic, UK, USA",Amma Asante,"Biography, Drama, Romance",6.8,"7,688",English,Harbinger Pictures,PG-13,10-Feb-17,111 min,A United Kingdom,2016.0,tt3387266
1406,1406,30000000,tt2980210,4212494,1406.0,"Lily James, Sam Riley, Bella Heathcote, Ellie Bamber","USA, UK",Burr Steers,"Action, Horror, Romance",5.8,"37,668","English, Japanese, Chinese",Sony Pictures,PG-13,5-Feb-16,108 min,Pride and Prejudice and Zombies,2016.0,tt1374989
1407,1407,23000000,tt1083452,46152411,1407.0,"Kiefer Sutherland, Jim Belushi, Eddie Izzard, Janeane Garofalo","Canada, USA",Steve 'Spaz' Williams,"Animation, Adventure, Comedy",5.3,"20,355",English,Buena Vista,G,14-Apr-06,82 min,The Wild,2006.0,tt0405469
1408,1408,8000000,tt3606888,82703,1408.0,"Pen??lope Cruz, Carmen Maura, Lola Due?as, Blanca Portillo",Spain,Pedro Almod??var,"Comedy, Crime, Drama",7.6,"82,374",Spanish,Sony Pictures Classics,R,26-Jan-07,121 min,Volver,2006.0,tt0441909
1409,1409,14000000,tt3387266,13819139,1409.0,"Ashley Judd, Michael Shannon, Harry Connick Jr., Lynn Collins","USA, Germany",William Friedkin,"Drama, Horror, Thriller",6.1,"29,376",English,Lionsgate Films,R,25-May-07,102 min,Bug,2006.0,tt0470705
1410,1410,28000000,tt1374989,16374328,1410.0,"Jaime Pressly, Devon Aoki, Holly Valance, Sarah Carter","USA, Germany, UK",Corey Yuen,"Action, Adventure",4.8,"40,000",English,The Weinstein Co.,PG-13,15-Jun-07,87 min,DOA: Dead or Alive,2006.0,tt0398913
1411,1411,80000000,tt0405469,37384046,1411.0,"Fanny Ardant, Julie Bataille, Le?la Bekhti, Melchior Derouet","France, Liechtenstein, Switzerland, Germany","Olivier Assayas, Fr??d??ric Auburtin, Emmanuel Benbihy, Gurinder Chadha, Sylvain Chomet, Ethan Coen, Joel Coen, Isabel Coixet, Wes Craven, Alfonso Cuar??n, G??rard Depardieu, Christopher Doyle, Richard LaGravenese, Vincenzo Natali, Alexander Payne, Bruno Podalyd??s, Walter Salles, Oliver Schmitz, Nobuhiro Suwa, Daniela Thomas, Tom Tykwer, Gus Van Sant","Comedy, Drama, Romance",7.3,"65,478","French, English, Spanish, Mandarin, Arabic",First Look Pictures,R,15-Jun-07,120 min,"Paris, je t'aime",2006.0,tt0401711
1412,1412,12899867,tt0441909,85582407,1412.0,"Viggo Mortensen, Elena Anaya, Unax Ugalde, Eduard Fern??ndez",Spain,Agust??n D??az Yanes,"Adventure, Drama, History",6.1,"10,832","Spanish, Flemish, Latin, Portuguese, Dutch",20th Century Fox,,1-Sep-06,145 min,Captain Alatriste: The Spanish Musketeer,2006.0,tt0395119
1413,1413,4000000,tt0470705,8059140,1413.0,"Billy Bob Thornton, Virginia Madsen, Max Thieriot, Jasper Polish",USA,Michael Polish,"Adventure, Drama, Sci-Fi",6.3,"20,618","English, Spanish",Warner Independent Pictures,PG,23-Feb-07,104 min,The Astronaut Farmer,2006.0,tt0469263
1414,1414,21000000,tt0398913,480314,1414.0,"Sean Bean, Sophia Bush, Zachary Knighton, Neal McDonough",USA,Dave Meyers,"Horror, Thriller",5.6,"36,743",English,Rogue Pictures (Focus),R,19-Jan-07,84 min,The Hitcher,2007.0,tt0455960
1415,1415,13000000,tt0401711,4857367,1415.0,"Halle Berry, Benicio Del Toro, David Duchovny, Alexis Llewellyn","USA, UK, Canada",Susanne Bier,Drama,7.2,"25,411",English,Dreamworks/Paramount,R,19-Oct-07,118 min,Things We Lost in the Fire,2007.0,tt0469623
1416,1416,24000000,tt0395119,23321954,1416.0,"Kate Beckinsale, Luke Wilson, Frank Whaley, Ethan Embry",USA,Nimr??d Antal,"Horror, Thriller",6.2,"84,225",English,Sony Screen Gems,R,20-Apr-07,85 min,Vacancy,2007.0,tt0452702
1417,1417,13000000,tt0469263,11130889,1417.0,"Nat Faxon, John C. Reilly, Tim Meadows, Conner Rayburn",USA,Jake Kasdan,"Comedy, Music",6.8,"58,379",English,Sony Pictures/Columbia,R,21-Dec-07,96 min,Walk Hard: The Dewey Cox Story,2007.0,tt0841046
1418,1418,10000000,tt0455960,25399945,1418.0,"Catherine Zeta-Jones, Aaron Eckhart, Abigail Breslin, Patricia Clarkson",USA,Scott Hicks,"Comedy, Drama, Romance",6.3,"62,400",English,Warner Bros. Pictures,PG,27-Jul-07,104 min,No Reservations,2007.0,tt0481141
1419,1419,16000000,tt0469623,2849142,1419.0,"Karra Elejalde, Candela Fern??ndez, B??rbara Goenaga, Nacho Vigalondo",Spain,Nacho Vigalondo,"Horror, Mystery, Sci-Fi",7.2,"46,978",Spanish,Magnolia Pictures,R,27-Jun-08,92 min,Timecrimes,2007.0,tt0480669
1420,1420,19000000,tt0452702,35300645,1420.0,"Jet Li, Michael Angarano, Jackie Chan, Juana Collignon","USA, China",Rob Minkoff,"Action, Adventure, Fantasy",6.6,"92,441","English, Mandarin",Lionsgate,PG-13,18-Apr-08,104 min,The Forbidden Kingdom,2008.0,tt0865556
1421,1421,35000000,tt0841046,18317151,1421.0,"Sean Maguire, Carmen Electra, Ken Davitian, Kevin Sorbo",USA,"Jason Friedberg, Aaron Seltzer",Comedy,2.7,"92,920",English,20th Century Fox,PG-13,25-Jan-08,86 min,Meet the Spartans,2008.0,tt1073498
1422,1422,28000000,tt0481141,92601050,1422.0,"Kad Merad, Dany Boon, Zo?? F??lix, Lorenzo Ausilia-Foret",France,Dany Boon,"Comedy, Romance",7.1,"33,267",French,Christal Films,NOT RATED,27-Feb-08,106 min,Welcome to the Sticks,2008.0,tt1064932
1423,1423,2600000,tt0480669,553198,1423.0,"Matt Lanter, Vanessa Lachey, Gary 'G. Thang' Johnson, Nicole Parker",USA,"Jason Friedberg, Aaron Seltzer",Comedy,1.9,"78,361",English,Lionsgate,PG-13,29-Aug-08,87 min,Disaster Movie,2008.0,tt1213644
1424,1424,55000000,tt0865556,127906624,1424.0,"Patrick Dempsey, Michelle Monaghan, Kevin McKidd, Kadeem Hardison","USA, UK",Paul Weiland,"Comedy, Romance",5.9,"58,531",English,Sony Pictures/Columbia,PG-13,2-May-08,101 min,Made of Honor,2008.0,tt0866439
1425,1425,30000000,tt1073498,84646831,1425.0,"Derek Luke, Michael Ealy, Laz Alonso, Omar Benson Miller","USA, Italy",Spike Lee,"Action, Crime, Drama",6.0,"16,279","English, German, Italian",Touchstone Pictures,R,26-Sep-08,160 min,Miracle at St. Anna,2008.0,tt1046997
1426,1426,11000000,tt1064932,53191886,1426.0,"Matthew Goode, Thomas Morrison, David Barrass, Anna Madeley","UK, Italy, Morocco",Julian Jarrold,"Drama, Romance",6.7,"10,624","English, Italian, Arabic, Latin, French",Miramax Films,PG-13,15-Aug-08,133 min,Brideshead Revisited,2008.0,tt0412536
1427,1427,25000000,tt1213644,14109284,1427.0,"Pen??lope Cruz, Ben Kingsley, Dennis Hopper, Patricia Clarkson",USA,Isabel Coixet,"Drama, Romance",6.8,"20,263","English, Spanish",MGM,R,29-Aug-08,112 min,Elegy,2008.0,tt0974554
1428,1428,40000000,tt0866439,84601681,1428.0,"Kathryn Alexander, Teodorina Bello, Kate Blumberg, Jonah Bobo",USA,Clark Gregg,"Comedy, Drama",6.5,"29,500",English,Fox Searchlight,R,26-Sep-08,92 min,Choke,2008.0,tt1024715
1429,1429,45000000,tt1046997,9323833,1429.0,"Jason Bateman, Mila Kunis, Kristen Wiig, Ben Affleck",USA,Mike Judge,"Comedy, Crime, Romance",6.2,"39,625",English,Miramax,R,4-Sep-09,92 min,Extract,2009.0,tt1225822
